artist_id,artist_name,artist_followers,artist_genres,artist_popularity
3GAHYVHU0HppTq2qgzejcv,Digital Punk,38786,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",39
768O5GliF0bqscyghggrbE,Polimá Westcoast,511481,"['trap chileno', 'trap triste', 'urbano chileno']",68
4yxLYO2imECxGYTTV7RQKb,Pailita,1188951,"['drill chileno', 'urbano chileno', 'urbano latino']",68
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,1727043,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",67
754BUADwzMYecBgOoBaetK,Neima Ezza,471645,"['italian hip hop', 'trap italiana']",62
4kTOsBwxhA2Sn4PSs7PqnN,Nko,34732,[],59
3jbwoqhl1GhkvC5rNBvHH3,Musicality,25170,['anime rap'],45
02wrovsROEQpMXNTxk8uHI,Lazy3x,18525,['necrotrap'],45
62F9BiUmjqeXbBztCwiX1U,Lil Darkie,1476354,['glitchcore'],67
3Vn0EIkJERzGTR0Bnw4p6F,Somber,17627,[],43
5gYimn2wODaiKOTFJlzVnn,Warlord Colossus,50815,['dark trap'],54
04l0fJwGDWliBLlVPVwiPX,Yung Anime,1104,[],13
1RjRHE0popjV7rhcHdp376,SIE Sound Team,29909,"['japanese vgm', 'sound team', 'video game music']",47
6dKdNHGdsBvEeNDxXV8AMP,Ensi,217547,"['italian hip hop', 'italian underground hip hop']",48
6qHbYx76y5bQSbBMUYhhuP,Luciennn,1666,[],40
35V1WomiedCJeGfupcPm7s,Tananai,290892,['italian pop'],64
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,49510206,"['modern rock', 'pop', 'rock']",85
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,50069856,"['dance pop', 'pop']",86
4FpJcNgOvIpSBeJgRg3OfN,Orelsan,2287525,"['french hip hop', 'old school rap francais', 'rap conscient']",65
61gWpKs7mYy1Nxxa5hJVli,Burak,2904,[],32
2hwZ6O8nd7zKSUqRhYPo5U,Colm R. McGuinness,93851,[],53
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,11949168,['pop'],75
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,9577842,"['electro', 'filter house', 'rock']",79
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,4246721,"['dance pop', 'pop']",78
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,110213,['disco'],71
3p5nfUyEYsxx8izMCym07n,Oh The Larceny,145655,"['bossbeat', 'rebel blues']",54
4ZbsxiS90Pj1gLeDv3A9mN,Lùnapop,148252,"['classic italian pop', 'italian adult pop', 'italian pop']",51
0We3iIO3yy6XpQ7OSxDVnn,Robin Carolan,2201,[],43
7snpYN2ENGuDLhhm1DNN1R,Sebastian Gainsborough,709,[],43
6bmlMHgSheBauioMgKv2tn,Powfu,1189921,"['sad lo-fi', 'sad rap']",67
0xOeVMOz2fVg5BJY3N6akT,Jaden,1883887,"['pop rap', 'rap']",65
1bq8rqNnfrojn0OSAfeNXJ,Sarcastic Sounds,223305,"['lo-fi chill', 'sad lo-fi']",59
1T4HxOYolAEb5PadIVKdWZ,Gibbs,217746,['polish hip hop'],66
3Isy6kedDrgPYoTS1dazA9,Sean Paul,4446421,"['dance pop', 'dancehall', 'pop', 'pop rap']",79
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,41022197,"['dance pop', 'pop', 'uk pop']",86
5eKPUGyVlO4hXEJ5nybsdu,Withzera,103,[],0
6UBA15slIuadJ8h2lPRPos,Tech N9ne,2717533,['kansas city hip hop'],67
2feDdbD5araYcm6JhFHHw7,Labrinth,3001396,"['indie poptimism', 'pop']",77
3rWZHrfrsPBxVy692yAIxF,WILLOW,2314570,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']",69
7Fe4vD5WyjtFxlxSO0d7lP,Complete,93396,['west australian hip hop'],47
6olE6TJLqED3rqDCT0FyPh,Nirvana,18037955,"['grunge', 'permanent wave', 'rock']",79
3z97WMRi731dCvKklIf2X6,NEFFEX,2353111,[],70
2hE2ofc7IKD1iQ39HYU5N4,KOHTA YAMAMOTO,29807,[],47
6MbYN3cPk0SYSE3Blaodqy,TAR0T,150,[],5
4m1i53DaEliWzSkSFwqv5W,L'Orchestra Cinematique,69553,['scorecore'],46
60xTPRePNppYh4Ol5esmPA,Alala,9745,['bardcore'],46
4dDb2XLONSNrTrucRcoaYM,Really Slow Motion,105896,['epicore'],49
2T4kh33TYdnDesvlQyRst8,ARIETE,526731,"['italian hip hop', 'italian pop', 'rome indie']",57
2nirHAhWySBkvccqqmZeRP,Megami,4345,['ambient lo-fi'],54
5iot8OPcosJN9nCl7I5SdK,Irama,1982566,"['italian adult pop', 'italian pop']",65
6hkKbkZGvAXuvle2FhCnxy,Shablo,49020,"['italian hip hop', 'italian pop']",61
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,5616372,"['italian hip hop', 'italian pop', 'trap italiana', 'trap latino']",79
63pCdEiziMCDjGOdM1XCrJ,Junior K,713,[],52
14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,1144911,"['brooklyn drill', 'new york drill', 'trap']",67
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,10954728,"['neo soul', 'pop', 'r&b']",75
5783Q2930j21HizVwFcUzB,Verum,63432,[],35
2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,4046637,"['alternative metal', 'hard rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",67
2yvguoW65iZdUhca8yIfIo,Jamie Duffy,23985,[],53
06nvjg4wBANK6DCHjqtPNd,Mahmood,1219641,"['italian adult pop', 'italian pop']",58
1TUO8DpCpHhmB4gYdLqLOF,Benji,21170,['italian pop'],32
58AqJv0sDFPFnnBcLT8eeX,Bella Thorne,1084663,"['pop', 'post-teen pop']",41
7EVtRX3E2y1wcAwd2YituJ,Shierro,8008,['lo-fi jazzhop'],51
5RiGhrEoM1SBjZoY25lCfe,Nashley,176846,['italian hip hop'],47
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,3554994,['sad rap'],72
7qXuz9bbBHBBFelmDcNOMQ,Ackeejuice Rockers,2502,['moombahton'],31
1Z25ZlGHqqlr3o1UGQOfNn,JNR CHOI,62247,['gambian hip hop'],53
04uu8U3I1h26Fp2NBkPTRZ,Sam Tompkins,168914,['singer-songwriter pop'],61
1N21tqenVOnzbRhdvw5bGH,Trias,27913,['traprun'],43
26SZRpiR6PU76LUWcf9ySp,Dariansincebirth,130,[],33
5AVBFCn4Hq4KY2Xjc5Gj4y,Blues Saraceno,134039,"['modern blues rock', 'rebel blues']",49
57kgxuYPX6hANUyqNj6UZ4,Ddark,6445,['bass trap'],41
11tNhDgqKxVfmUfJxrOdco,Sensei D,2217,[],41
13MwFjr6LL8GwK7wlfIL6t,Horsehead,302,[],28
5AueQd01cgyqBRQ82ns5cd,RØNIN,90142,"['sad lo-fi', 'sad rap']",49
7dOCnyDR2oEa1hQlvTXvdT,Cody Fry,247922,['indiecoustica'],58
6VlPp1wb53ANKMIwZPJfM0,Pharmacist,120424,['drift phonk'],56
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,38940515,['electro house'],79
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5964824,['pop'],78
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,84331151,"['art pop', 'electropop', 'pop']",88
1t4m0kYFjPEVUNGevGQVTn,T. Powell,12313,['hard motivation'],41
26JloX1vHxGGrGUVeMItFJ,iamjakehill,546855,['sad rap'],65
3EAHF3jdnHHdko5DBrhRUP,John Powell,204248,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",61
6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,1519874,"['bergamo indie', 'italian indie pop', 'italian pop', 'milan indie']",71
5GvptfCCokbZjCIzpVj4Sk,Merczz,9976,['melodic drill'],33
4XWaILHqySwH1y6LhlYcsb,ilyTOMMY,340096,['aesthetic rap'],59
2Ue601Op6mLGMwrQYjAOSW,niteboi,63701,['drift phonk'],47
7J67YP5oiObsKJkC7mrRWW,Hentai Xander,28691,[],42
7kv7JLDk78SipIceafgD4x,Hairy Potter,2986,['slowed and reverb'],32
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,2118655,"['danish pop', 'scandipop']",69
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,444115,['alt z'],73
0XFgyr4jwM0MGeZZW0VzA5,DVRST,370793,"['chill phonk', 'drift phonk']",68
4dpARuHxo51G3z768sgnrY,Adele,50441597,"['british soul', 'pop', 'pop soul', 'uk pop']",83
3fhMfkPPzksWuw0hEm4ldm,Ernia,850295,"['italian hip hop', 'italian pop', 'milan indie']",66
4OmG7TmODI5Rj3q7PV3fP5,Sergio Valentino,14719,[],51
0ru4hXR4RJY1mikvbQKgWa,Jon Lajoie,159586,"['comedy rap', 'comic', 'parody']",54
1AgxgADPuRIW1wyaA4OKcB,Tom Rosenthal,512700,['british singer-songwriter'],64
1t6kgv3kQmD8x7ecWtCcy5,The Blue Notes,7416,[],38
6chivaQAO194R7WMP1p0dQ,JK Beats,12685,['slowed and reverb'],36
4RddZ3iHvSpGV4dvATac9X,Papa Roach,4880048,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']",70
13sKsnhhn9nyyYVbOl7dLD,Witchz,134918,[],56
2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,923690,['rap'],57
71QEyWMBh1qPj4xUnhuTdK,xo sad,9692,[],29
7MhMgCo0Bl0Kukl93PZbYS,Blur,3013259,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']",71
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,20029661,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",80
3QAUh2GMUiYKOndxu1lXK4,NothingNothingNothing,1278,['sad lo-fi'],18
3vJCYheZF5PWUvTIykvNG5,Secession Studios,62932,['epicore'],47
44PcJXsZ25hTwUFPQlZjAX,Greg Dombrowski,5862,[],43
1uvnu5K0AgjndrEvTM4lOT,Dazel Ukuto,5001,['slowed and reverb'],15
5anIaPEacO0S5sVfxg6cVw,Murkish,7055,['sped up'],50
2i5ApczYJfGAYrtf7QmjCV,Huken,1499,['sped up'],50
6eXZu6O7nAUA5z6vLV8NKI,Little Simz,830401,"['alternative r&b', 'escape room', 'trap queen']",61
2GxGee63FW2XFbmhdpfndO,Abyss Sounds,6145,['slowed and reverb'],44
5PeZ1m5v30OjVgzBz6PgHa,Felax,23461,[],46
6EFEV0jnB7w0EP1qvgENMt,MISERY,2850,[],9
0UAfgrYSLcjHNocndTNjhH,Dybbukk,38060,"['sad lo-fi', 'slowed and reverb', 'sped up']",61
2cFrymmkijnjDg9SS92EPM,blackbear,4872078,['pop'],74
4ZgQDCtRqZlhLswVS6MHN4,grandson,1076705,"['modern alternative rock', 'modern rock', 'pov: indie', 'rock']",65
70eNABm9r2VXOGYW4r209H,Rob Bailey & The Hustle Standard,168350,['military rap'],52
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,2491113,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",69
6fFfnKGVI6X3lkCr8Qw1g1,KXNG Crooked,116733,"['cali rap', 'detroit hip hop']",49
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,7293234,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",70
0hxQtmgWiPtEsDPeIuKxXq,John Carpenter,121131,['horror synth'],48
5rJxl4BLLAaFRSNgAz2hSg,Cody Carpenter,2528,['synthwave'],43
0YaDmIGxP3HVcH7xvkpvSP,Daniel Davies,2570,['horror synth'],39
64H8UqGLbJFHwKtGxiV8OP,THE ANXIETY,157595,['modern alternative pop'],57
1xoxekeb8jUVHKJB7m6bfg,Tyler Cole,28256,['bedroom soul'],57
5YBSzuCs7WaFKNr7Bky0Uf,Olivia,25958,[],62
4667Ut4sQVZ9BezLGRINBX,Lil Agony,6531,['zxc'],29
5L1lO4eRHmJ7a0Q6csE5cT,LISA,4975791,['k-pop'],77
0k1zExsMuLEOBNJd2W7C8P,KMusic BeatZ,60,[],0
2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,5561406,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'hard rock', 'nu metal', 'political hip hop', 'post-grunge', 'rap metal', 'rap rock', 'rock']",69
1A8NEJYo3VW9aIZ6l55Dgu,Joey Cool,39141,['kansas city hip hop'],50
7vTyZmNA6LC0WRDg7V6yle,King Iso,91624,[],54
1T8S48bD91THNKBByWBDyn,Dwayne Johnson,283787,['meme'],58
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,3852513,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",74
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,1445943,"['brooklyn drill', 'nyc rap']",74
4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,580676,"['piano rock', 'viral pop']",65
6AgTAQt8XS6jRWi4sX7w49,Polo G,9917751,"['chicago rap', 'rap']",80
4AA474G2hRfrHyGrfyDseO,Mozzy,749851,"['cali rap', 'sacramento hip hop']",61
0cmWgDlu9CwTgxPhf403hb,Bonobo,1338907,"['downtempo', 'electronica', 'indietronica', 'instrumental hip hop', 'jazztronica', 'nu jazz', 'trip hop']",63
7FNCXF8vxsp3EFpGU8ykRM,Puppet Master,5267,[],30
1cJ5tVoeAEFcZBAwSZ0CtF,The Plot In You,299742,['metalcore'],58
3o1cwVQfiDWafhYA02k13C,Crookers,83155,['fidget house'],57
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,6171685,"['dance pop', 'pop']",71
5MuOPM6FG6VLI3TQCnR77w,Ghostyboy,1394,[],26
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,9363763,"['melodic rap', 'rap']",73
2y246nnP9pQT0E6v3ZMMOO,Night Lovell,1291045,"['aesthetic rap', 'canadian hip hop', 'canadian trap', 'cloud rap', 'dark trap', 'ottawa rap']",66
0Tcr6t5uyvDgOuNPCD36A3,Chad Tepper,42732,['social media pop'],37
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3460028,"['canadian pop punk', 'canadian punk', 'canadian rock', 'modern rock', 'neon pop punk', 'pop punk']",66
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,8540924,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",82
7yPPzu5UdAK7yagQqjEZQm,Party Favor,174319,"['brostep', 'edm', 'electro house', 'electronic trap']",53
6agBXAcUugzO8DQTChZZrx,WEEDMANE,33627,['drift phonk'],57
3WaNZnwUPrpOIS5ZcIyjTO,Suicideyear,28169,"['phonk', 'wave']",57
4q3ewBCX7sLwd24euuV69X,Bad Bunny,72659297,"['reggaeton', 'trap latino', 'urbano latino']",94
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,4655768,['australian hip hop'],78
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,73691634,"['canadian pop', 'pop']",87
1mZu3rO7qSD09GdDpePHhY,Frankie Goes To Hollywood,744499,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",56
109FvbnDVNag1UcJDVpFlr,Brian Tyler,161452,"['orchestral soundtrack', 'scorecore', 'soundtrack']",57
7fWgqc4HJi3pcHhK8hKg2p,Dope,744831,"['alternative metal', 'industrial metal', 'nu metal']",54
7gjqZ8coFZimZDtdk04WP1,MACE,101867,"['funk carioca', 'italian hip hop', 'italian pop']",55
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,5497524,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",72
4xRYI6VqpkE3UwrDrAZL8L,Logic,5928932,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",73
0raROdGoWtE70WbyUgHEGF,Zero Pandas,393,[],0
2sOEyMHVp9ctISccCTreXV,Really Slow Motion,30,[],0
4bGFHVtFZIw5cyerMJhGSO,Harry Lightfoot,1740,['epicore'],15
5F4ObszoeVebqtc0B3XqJa,Audiomachine,246103,['epicore'],53
5yVvIOuHDlJezNO90ohWNA,Dior,23961,[],44
6Cny0Wt5OKLct1rGOLmu80,The Seige,124058,"['bossbeat', 'cali rap']",53
5BBBDm18Y0TCRXZggaOnZG,Fabian Mazur,72788,"['bass trap', 'danish electronic', 'electronic trap', 'traprun']",46
4xFadP7L1YVwVSjDDfjKjM,Snavs,75069,"['bass trap', 'danish electronic', 'electronic trap', 'traprun']",47
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,10041150,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",80
7dWYWUbO68rXJOcyA7SpJk,Fort Minor,591362,['rap rock'],58
5bf6yYgHODBW5EreBZshpX,Styles Of Beyond,52257,['cali rap'],58
7b79bQFziJFedJb75k6hFt,Tion Wayne,881095,"['london rap', 'uk hip hop']",66
3FoFW2AoUGRHBacC6i4x4p,Russ Millions,710396,"['melodic drill', 'uk drill']",66
61bQ4nwIioR8w6PGxzpyY3,Rondodasosa,830084,"['drill italiana', 'italian hip hop', 'trap italiana']",64
33ScadVnbm2X8kkUqOkC6Z,Don Omar,9854968,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",80
3SUT1jjM5hzZj9TLfLZGIP,Tego Calderón,4321102,"['latin hip hop', 'rap boricua', 'reggaeton', 'trap latino', 'urbano latino']",70
4Cqia9vrAbm7ANXbJGXsTE,Slash,3008449,"['hard rock', 'rock']",56
771qBvjnXOH9Azr6lKy6FB,Michael Sembello,81493,['hi-nrg'],58
2hR4h1Cao2ueuI7Cx9c7V8,Cavetown,3745942,"['bedroom pop', 'indie pop', 'pov: indie']",69
7EWU4FhUJM1sZQgQKdENeT,Hopsin,2450382,['conscious hip hop'],59
02kJSzxNuaWGqwubyUba0Z,G-Eazy,5189765,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",73
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,7096507,"['pop', 'r&b', 'rap']",72
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,37699169,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",84
0TnOYISbd1XYRBk9myaseg,Pitbull,10182878,"['dance pop', 'miami hip hop', 'pop']",81
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,31184551,"['dance pop', 'pop']",78
3KV3p5EY4AvKxOlhGHORLg,Jeremih,6477998,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",71
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,858122,"['hyphy', 'pop rap', 'southern hip hop', 'trap']",61
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,4298065,"['mellow gold', 'soft rock']",70
360IAlyVv4PCEVjgyMZrxK,Miguel,4734805,['r&b'],77
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,1032354,['pop soul'],72
5IbEL2xjRtKsunfmsahLuO,$NOT,1390045,"['aesthetic rap', 'cloud rap', 'florida rap', 'underground hip hop']",67
1E4r4z7ivGUcSAnCbINJ9v,Drowning Pool,1881633,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal']",60
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,2062432,['cali rap'],70
6ASri4ePR7RlsvIQgWPJpS,iann dior,1757195,['melodic rap'],70
47RMRcPX8zWGaiMSZRuOd4,Highsnob,262009,['italian hip hop'],40
6oMuImdp5ZcFhWP0ESe6mG,Migos,13376704,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",74
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,20348703,"['electropop', 'pop']",78
23fqKkggKUBHNkbKtXEls4,Kygo,8415208,"['edm', 'pop', 'pop dance', 'tropical house']",77
14XRgLXin9R3eKTNXBNwos,Leon Faun,166858,['italian hip hop'],48
1GDpBWbNymzzLV7BHzaTBL,Duffy,6093,[],45
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,6960303,"['brooklyn drill', 'melodic rap', 'nyc rap', 'rap']",80
4IVAbR2w4JJNJDDRFP3E83,6LACK,4386129,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",72
7xX15v6ahAkcT14kHfB9wB,True Damage,113063,['k-rap'],44
4obzFoKoKRHIphyHzJ35G3,Becky G,13700519,"['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",78
2YFBOR9KIxC6WqHclkj9Yq,Keke Palmer,678351,"['pop r&b', 'post-teen pop', 'r&b']",50
6Xg22wJOAcnvPUfk5WvODH,JEON SOYEON,1103244,['k-pop'],51
6I3MElirhT5t6Kf7p0hGk9,Duckwrth,426015,['alternative r&b'],59
1igl9M102nuD96lo3ZoW5d,Thutmose,86249,[],54
47mIJdHORyRerp4os813jD,League of Legends,1637374,"['speedrun', 'video game music']",75
1vgQksyJ0IVz8y9XerEOy3,Madame,656538,"['italian adult pop', 'italian hip hop', 'italian pop', 'trap italiana']",63
6jQZzWW3JlEtcRDSzFVKSP,Nitro,663436,['italian hip hop'],59
0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,906850,"['italian adult pop', 'italian hip hop', 'italian pop']",62
2dAKW1tsAariQ0Ta2gqp8N,Gow Tribe,1407,[],43
2lkP8239tkwRjg5N7d2D0w,Frenetik&Orang3,50001,"['italian hip hop', 'italian indie pop']",45
0ffKEtMDnROKWyJtXUnLbJ,Dani Faiv,357863,['italian hip hop'],51
1VJ0briNOlXRtJUAzoUJdt,FISHER,785085,"['australian house', 'house']",68
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,676033,['australian hip hop'],64
1JZTStn7PjC7BHda6lAUV5,Tre Savage,17093,['rage rap'],46
7z8fkGpUDt6eb6fyysRTH9,Skan,86650,['traprun'],49
35dP7ddpwy7mkanF1WnM2g,Krale,10091,['gaming edm'],41
1RdQK73ZgvXjkaBJkibE6X,M.I.M.E,35016,['traprun'],51
1Ars2RdXFbmt04pZ5g2RNr,Drama B,24469,"['deep underground hip hop', 'traprun']",50
2g1JSu9UfRcQQYb3b03Km7,Varien,85212,"['chillstep', 'complextro', 'downtempo', 'filthstep', 'melodic dubstep']",46
2aoybyf3mgYIdVA5sX9TFV,Andrew Zink,975,[],36
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,472816,"['broadway', 'show tunes']",60
1ciw0LLweRvHpU9zhiOYyq,Nyv,52919,['italian pop'],41
0O1cTzccAEKaEFShgzAK9V,Bass Santana,168904,"['miami hip hop', 'underground hip hop']",51
19uEVh7y7Y9RfjMphMamXc,Cooliecut,200636,[],49
6HhsbprrJmKeaH8SgSlGge,Kin$oul,13476,[],51
4boc9WGDp4rS4bObD8WtlU,Urano,8451,['pop virale italiano'],27
0x7qiZJaal6j8qS7yCydFk,Savage Ga$p,204052,['aesthetic rap'],57
4xzXnYAMKDc0rY1CN0plep,Jurrivh,37669,[],48
1UAY1hWd5x69hPVXMXIeri,Murubutu,141808,"['indie rock italiano', 'italian underground hip hop']",44
4r63FhuTkUYltbVAg5TQnk,DaBaby,11057664,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",79
0hk4xVujcyOr6USD95wcWb,Sick Luke,240313,"['italian hip hop', 'trap italiana']",57
6PXiPeUVFrlaC1n8511ijT,Side Baby,127643,"['italian hip hop', 'trap italiana']",46
3TVXtAsR1Inumwj472S9r4,Drake,78233981,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",94
5NouvRaud9tLKLb6qTlJFr,SADNESS(SNDS),93,[],0
7zfnElBFcdWC87g9HANXQ1,Er Costa,22118,['italian underground hip hop'],26
3egWSWp7Y4FyCKIyvXbw7L,Ghali,2985775,"['italian hip hop', 'italian pop', 'milan indie']",62
62RdOEwjfXjFOQpKdufMR7,Hilight Tribe,154146,['didgeridoo'],53
29zsVzEH33dD5QqxeL8dvy,Vini Vici,496537,['progressive uplifting trance'],62
5Il8YjuVAWkWNH2xgjFMpF,Steve Jablonsky,180072,"['epicore', 'soundtrack']",55
4Rhx0H3w80yqUMSiPfq0Cz,Isyan Tetick,19133,['meme'],36
5AVJt6VYXT4hMRP8D3MRAC,Mighty Oaks,159800,"['folk-pop', 'german indie', 'german indie folk']",47
6Wbrr6GGkNv8VY7RhMBzLI,Cinqve,55,[],0
3mxXfpQtM5ae6HC49FAx1M,Nicole,122,[],10
3XTUciJcdix4GkO9YoBdtP,Holden,100250,"['italian hip hop', 'italian pop', 'pop virale italiano']",42
0fskdccy6fvnWMNMNPqEro,PSICOLOGI,673415,"['italian hip hop', 'italian pop', 'rome indie']",57
5IHCrF13cQEloLpmYjaaqp,Prod by Enemies,584,[],21
7H9TcusDoz60eSTxB0Avxn,Blue Virus,55197,['italian hip hop'],34
54OEro9sWZ3mVfMdlz2CIt,Royal Deluxe,114799,['rebel blues'],48
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,5957644,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",70
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,2070115,['canadian hip hop'],66
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,646915,['israeli pop'],64
0Xk15jHKly4c3AhPr5vjoA,Alan Silvestri,274534,"['orchestral soundtrack', 'soundtrack']",55
05kigUQCchmbJDmhDiYiS0,Random,327066,[],50
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,23933762,"['modern rock', 'pop', 'pov: indie', 'rock']",78
4qIVPF0s71ZYW3qzhu5GkF,Kina,787125,['sad lo-fi'],64
7HBai5xymOxIWoMWvWshe1,Teriyaki Boyz,88196,['japanese old school hip hop'],56
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,23519791,"['hip hop', 'rap', 'slap house']",94
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,7675487,"['pop', 'r&b en espanol']",82
5f7VJjfbwm532GiveGC0ZK,Lil Baby,14936414,"['atl hip hop', 'atl trap', 'rap', 'trap']",85
6ZwxWO5sIiXGPgUKjwyK5m,Luca J,10834,[],20
5tFRohaO5yEsuJxmMnlCO9,Barns Courtney,508451,['modern alternative rock'],60
7oPftvlwr6VrsViSDV7fJY,Green Day,14233781,"['modern rock', 'permanent wave', 'punk', 'rock']",77
4m5yhslp7X1DN31Pjd52In,Rinquore,470,[],20
0VitAFMCI2apQxKzDjg1PU,BLOODY VINYL,161274,"['italian hip hop', 'trap italiana']",49
0zoMmzmyi8N8LwzhyXPvtk,Mara Sattei,124012,"['italian hip hop', 'italian pop']",59
29nrwultxQ8jENVmXoyMqK,Carl Brave,778690,"['italian adult pop', 'italian pop', 'rap napoletano', 'rome indie']",57
0YmQyGKpZgGSDxsC8iEGQU,La rappresentante di lista,104120,"['indie siciliano', 'italian alternative', 'italian indie pop', 'italian pop']",50
1gs79u8PKkWAW1yfymbkTt,MILES,37673,"['italian hip hop', 'trap italiana']",45
5FkcU4BVzPptuB6AjobZIL,Taxi B,84774,"['italian hip hop', 'trap italiana']",48
51ltJZ6rB893AdzgCxSOV3,Greg Willen,38114,"['italian hip hop', 'trap italiana']",44
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,11731219,"['canadian contemporary r&b', 'canadian pop', 'pop']",71
6LuN9FCkKOj5PcnpouEgny,Khalid,16087845,"['pop', 'pop r&b']",82
3SEJQy90Vgg1aSnZ9b4AU9,Krizz Kaliko,420166,"['country rap', 'kansas city hip hop']",56
0BEI7i5sgUuivcfwXLzFmM,Serj Tankian,948394,"['alternative metal', 'nu metal']",56
