id,name,album,uscita,artista,collaboratori,generi,popularity,key,bpm,energy,danceability,happiness,loudness,acousticness,instrumentalness,liveness,mode,speechiness,time_signature,valence,canzoneArtistaPreferito,canzoneSimileArtistaPreferito,canzoneSimileGenerePreferito,GenerePreferito,artistaPreferito,artistaPreferitoCoinvolto
0V5cvmTKsYmF5FmGGEAfmS,Je_te_laisserai_des_mots,Je_te_laisserai_des_mots,2010-09-10,Patrick_Watson,[],"['indie folk', 'indie quebecois']",86,2,133,0.19,0.3,0.21,-16.76,0.99,0.489,0.1,1,0.036,4,0.213,0.0,0.0,0.0,0.0,0.0,0.0
7uqcLJFlSYjVPLUz1vPxkY,Guardian_angel,SKINS,2018-12-07,XXXTENTACION,[],"['emo rap', 'miami hip hop']",66,0,134,0.37,0.71,0.78,-10.21,0.8,0.0,0.19,0,0.511,4,0.779,1.0,0.0,0.0,1.0,1.0,0.0
0p4G0l12IHsSaNCl66VUnF,The_Prowler,Spider-Man:_Into_the_Spider-Verse_(Original_Score),2018-12-17,Daniel_Pemberton,[],"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",68,9,150,0.58,0.16,0.07,-12.26,0.15,0.822,0.14,1,0.06,4,0.0744,0.0,0.0,0.0,0.0,0.0,0.0
6iD9kcWB4h25t7OX8Xk6wT,Spider-Man_2099_(Miguel_O_Hara),Spider-Man:_Across_the_Spider-Verse_(Original_Score),2023-06-02,Daniel_Pemberton,[],"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",79,2,140,0.34,0.3,0.08,-11.9,0.05,0.259,0.14,1,0.035,4,0.0784,0.0,0.0,0.0,0.0,0.0,0.0
5j3QqRGflS4o5jbsFSwKW1,Six_Days_-_Remix,The_Fast_And_The_Furious:_Tokyo_Drift_(Original_Motion_Picture_Soundtrack),2006-06-20,DJ_Shadow,['Mos_Def'],"['downtempo', 'electronica', 'instrumental hip hop', 'trip hop']",74,5,172,0.94,0.64,0.72,-6.25,0.04,0.0,0.33,0,0.264,4,0.718,0.0,0.0,0.0,0.0,0.0,0.0
3OXpdrHLT4IqM76RajgM6Q,drugs,i_think_you_think_too_much_of_me,2016-08-19,EDEN,[],['indie poptimism'],62,4,144,0.44,0.48,0.23,-6.93,0.6,0.0,0.24,0,0.064,4,0.226,0.0,0.0,0.0,0.0,0.0,0.0
57nOpVSc3j9o03Cr928ZM4,what_are_you_so_afraid_of,SKINS,2018-12-07,XXXTENTACION,[],"['emo rap', 'miami hip hop']",68,0,103,0.31,0.64,0.35,-9.9,0.77,0.469,0.09,1,0.03,4,0.347,1.0,0.0,0.0,1.0,1.0,0.0
1Oou7m2VuxCDSOdqsu07TU,Vertigini,Mowgli,2018-03-02,Tedua,['Chris_Nolan'],"['indie liguria', 'italian hip hop', 'italian pop', 'rap genovese', 'trap italiana']",66,5,134,0.77,0.58,0.48,-6.34,0.16,0.0,0.13,0,0.164,4,0.476,0.0,0.0,0.0,1.0,0.0,0.0
1fewSx2d5KIZ04wsooEBOz,Space_Cadet_(feat._Gunna),NOT_ALL_HEROES_WEAR_CAPES_(Deluxe),2018-11-06,Metro_Boomin,['Gunna'],"['hip hop', 'rap']",84,5,109,0.46,0.9,0.64,-9.79,0.37,0.0,0.24,0,0.065,4,0.638,0.0,0.0,0.0,1.0,0.0,0.0
6BSnqXQ5Pwk7IFuKlU8EKO,Love_Me,Love_Me,2020-09-01,Dwayne_Terore,['Kachiro'],[],32,0,127,0.28,0.98,0.51,-14.83,0.02,0.014,0.1,1,0.236,4,0.509,0.0,0.0,0.0,0.0,0.0,0.0
4otLpkef6caW4vUliuIQ4a,LA_PRIMA_VOLTA_-_Unplugged,Salmo_Unplugged,2023-05-29,Salmo,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",55,0,94,0.61,0.7,0.45,-10.28,0.51,0.0,0.12,1,0.248,4,0.451,1.0,0.0,0.0,1.0,1.0,0.0
68zx7UneJF0CqZ39NHzzVW,CRIMINALE_-_Unplugged,Salmo_Unplugged,2023-05-29,Salmo,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",52,7,140,0.6,0.66,0.35,-11.72,0.33,0.0,0.15,1,0.065,4,0.349,1.0,0.0,0.0,1.0,1.0,0.0
53dNbT7v5kNGuSt7ZAP5Gc,90MIN_-_Unplugged,Salmo_Unplugged,2023-05-29,Salmo,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",54,1,118,0.62,0.45,0.36,-8.13,0.49,0.0,0.35,1,0.137,4,0.357,1.0,0.0,0.0,1.0,1.0,0.0
3jriAR3M2hGWMGf8kUCzzk,IL_CIELO_NELLA_STANZA_-_Unplugged,Salmo_Unplugged,2023-05-29,Salmo,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",55,2,128,0.47,0.61,0.44,-9.95,0.31,0.0,0.1,1,0.044,4,0.438,1.0,0.0,0.0,1.0,1.0,0.0
6hPBQOSpHVjECJ4jjmIyho,MARLA_/_BLACK_WIDOW_-_Unplugged,Salmo_Unplugged,2023-05-29,Salmo,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",58,0,79,0.65,0.49,0.41,-7.1,0.09,0.0,0.15,1,0.067,4,0.406,1.0,0.0,0.0,1.0,1.0,0.0
0U2m1KimKHxTAJwjYb7kaY,LUNEDI__-_Unplugged,Salmo_Unplugged,2023-05-29,Salmo,[],"['italian hip hop', 'italian pop', 'italian underground hip hop', 'rap sardegna']",56,3,120,0.56,0.52,0.21,-11.1,0.6,0.0,0.41,1,0.149,4,0.211,1.0,0.0,0.0,1.0,1.0,0.0
5DHQKZCOZhGNTbYBCekWx0,Paralyzed,Mansion,2015-03-31,NF,[],"['hip hop', 'pop rap']",73,0,130,0.64,0.51,0.04,-6.6,0.21,0.0,0.1,1,0.049,4,0.0397,1.0,0.0,0.0,1.0,1.0,0.0
10bt2wAkFgCWRCEOyAyWT9,How_Could_You_Leave_Us,Therapy_Session,2016-04-22,NF,[],"['hip hop', 'pop rap']",68,6,78,0.71,0.54,0.09,-7.88,0.51,0.0,0.1,1,0.758,4,0.09,1.0,0.0,0.0,1.0,1.0,0.0
4g1Ant3Me43Cm5Lx91bV8e,"Angel_Pt._1_(feat._Jimin_of_BTS,_JVKE_&_Muni_Long)","Angel_Pt._1_(feat._Jimin_of_BTS,_JVKE_&_Muni_Long_/_FAST_X_Soundtrack)",2023-05-18,Kodak_Black,"['NLE_Choppa', 'Jimin', 'JVKE', 'Muni_Long', 'Fast_&_Furious:_The_Fast_Saga']","['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",85,10,74,0.67,0.53,0.24,-4.27,0.11,0.0,0.1,0,0.275,4,0.239,0.0,0.0,0.0,1.0,0.0,0.0
7IPANBylKzgHAIxIg58lwR,See_You_Again_(Epic_Orchestral_Version)_-_Cover,See_You_Again_(Epic_Orchestral_Version)_[Cover],2020-02-03,Samuel_Kim,[],['anime lo-fi'],49,10,144,0.43,0.58,0.14,-9.55,0.69,0.884,0.11,1,0.026,4,0.142,0.0,0.0,0.0,0.0,0.0,0.0
6O8nnqjxQT2HX3MtPwDXk9,Odi_et_Amo,Odi_et_Amo,2020-02-03,Blake_el_Diablo,[],[],61,9,140,0.48,0.77,0.58,-8.43,0.42,0.0,0.09,0,0.284,4,0.576,0.0,0.0,0.0,0.0,0.0,0.0
50opB8gugunRB1i4DIAw9Z,P_404,P_404,2023-01-23,CxS,[],[],48,1,102,0.58,0.41,0.17,-6.72,0.47,0.001,0.08,0,0.057,4,0.167,0.0,0.0,0.0,0.0,0.0,0.0
7KQvNlIPfn91wwxUT7OtNU,Erwin_s_Speech_(Interlude),100_Myles_Per_Hour,2022-07-29,KT.$PAZZIN,[],[],33,4,109,0.38,0.53,0.77,-18.25,0.77,0.0,0.24,0,0.395,4,0.774,0.0,0.0,0.0,0.0,0.0,0.0
0jqK7sGTLsHPkQrrcrGuKD,Still_Waiting,Does_This_Look_Infected?,2002-01-01,Sum_41,[],"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'rock']",75,7,192,0.95,0.43,0.56,-4.92,0.0,0.0,0.27,1,0.26,4,0.56,0.0,0.0,0.0,1.0,0.0,0.0
4KacUpvbA3Mfo05gttTjhN,Fat_Lip,"All_Killer,_No_Filler",2001-01-01,Sum_41,[],"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'rock']",77,9,197,0.91,0.4,0.63,-5.21,0.0,0.0,0.07,1,0.142,4,0.626,0.0,0.0,0.0,1.0,0.0,0.0
1xzBco0xcoJEDXktl7Jxrr,Mo_Bamba,MUDBOY,2018-10-05,Sheck_Wes,[],"['pop rap', 'rap', 'trap']",81,4,146,0.62,0.73,0.26,-5.27,0.19,0.01,0.25,1,0.032,4,0.261,0.0,0.0,0.0,1.0,0.0,0.0
5qxChyzKLEyoPJ5qGrdurN,No_Sleep_Till_Brooklyn,Licensed_To_Ill,1986-11-15,Beastie_Boys,[],"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']",78,8,97,0.69,0.71,0.74,-8.16,0.12,0.0,0.05,1,0.128,4,0.742,0.0,0.0,0.0,1.0,0.0,0.0
6brEGXOeTy6YtAvfDs7Hlm,LET_S_RIDE!_-_Drift_Phonk,"Let_s_Ride_(feat._YG,_Ty_Dolla_$ign,_Lambo4oe)_[Trailer_Anthem_/_Extended_Version]",2023-02-10,SXMPRA,"['Bone_Thugs-N-Harmony', 'Fast_&_Furious:_The_Fast_Saga']",['drift phonk'],33,7,140,0.98,0.8,0.36,-2.27,0.03,0.362,0.1,1,0.063,4,0.358,0.0,0.0,0.0,0.0,0.0,0.0
7r9hUF9vWuuTPqGK3YS6Oy,OUV3RTURE,SIRIO,2022-04-07,Lazza,[],"['italian hip hop', 'italian pop', 'rap genovese', 'trap italiana']",58,5,140,0.58,0.7,0.53,-6.85,0.13,0.0,0.12,0,0.148,4,0.532,0.0,0.0,0.0,1.0,0.0,1.0
7qIjN41yIHP7OHR9skjjiR,Il_meglio_del_peggio,"The_Illest,_Vol._1",2015,Mostro,[],"['italian hip hop', 'italian pop']",29,1,92,0.82,0.76,0.52,-6.68,0.19,0.0,0.12,1,0.324,4,0.518,1.0,0.0,0.0,1.0,1.0,0.0
479saVnx8wqgmB57EXFz0c,L_ottava_meraviglia_del_mondo,"The_Illest,_Vol._1",2015,Mostro,[],"['italian hip hop', 'italian pop']",48,8,137,0.77,0.54,0.58,-7.05,0.11,0.0,0.09,0,0.059,4,0.577,1.0,0.0,0.0,1.0,1.0,0.0
4NIlOI5gqHkkWGYBcLMX07,Ispirazione,"The_Illest,_Vol._1",2015,Mostro,"['lowlow', 'Vegas_Jones']","['italian hip hop', 'italian pop']",36,10,174,0.77,0.47,0.47,-6.69,0.37,0.0,0.12,0,0.495,3,0.474,1.0,0.0,0.0,1.0,1.0,0.0
25zlnOAzbVoOzIeXSvQFf1,Got_It_On_Me,Shoot_For_The_Stars_Aim_For_The_Moon,2020-07-03,Pop_Smoke,[],"['brooklyn drill', 'rap']",78,2,89,0.65,0.69,0.2,-7.26,0.01,0.0,0.1,1,0.19,4,0.195,0.0,0.0,0.0,1.0,0.0,0.0
0sKJExQWRKxd76gSSwrsaI,"Let_s_Ride_(feat._YG,_Ty_Dolla_$ign,_Lambo4oe)_-_Trailer_Anthem","Let_s_Ride_(feat._YG,_Ty_Dolla_$ign,_Lambo4oe)_[Trailer_Anthem]",2023-02-10,YG,"['The_Notorious_B.I.G.', 'Bone_Thugs-N-Harmony', 'Fast_&_Furious:_The_Fast_Saga', 'Ty_Dolla_$ign', 'Lambo4oe']","['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",65,5,128,0.54,0.49,0.32,-9.0,0.04,0.0,0.13,0,0.102,5,0.323,0.0,0.0,0.0,1.0,0.0,0.0
1odExI7RdWc4BT515LTAwj,Daylight,Daylight,2023-04-14,David_Kushner,[],['gen z singer-songwriter'],98,2,130,0.43,0.51,0.32,-9.47,0.83,0.0,0.09,0,0.034,4,0.324,0.0,0.0,0.0,0.0,0.0,0.0
7Da5kjy5GByLHE5OPQ4tpg,IL_MALE_CHE_MI_FAI_(feat._Marracash),IL_CORAGGIO_DEI_BAMBINI_-_ATTO_II,2023-04-07,Geolier,['Marracash'],"['italian hip hop', 'italian pop', 'rap napoletano', 'trap italiana']",82,6,109,0.8,0.73,0.51,-7.16,0.14,0.0,0.1,0,0.122,4,0.51,0.0,0.0,0.0,1.0,0.0,0.0
4cmPlzGbGNeUEg4Hflljvp,AK77_(feat._Salmo_&_Slait),AK77,2019-03-29,Linea_77,"['Salmo', 'Slait']","['funk metal', 'italian alternative', 'italian punk']",43,4,104,0.97,0.56,0.42,-2.12,0.01,0.0,0.14,1,0.241,4,0.418,0.0,0.0,0.0,0.0,0.0,0.0
4J0zh9uSyny2f6TyFDzSwM,"Dio,_Ma_Quanto_E_Ingiusto_Il_Mondo",Notre-Dame_de_Paris_(Italian_Platinum_Edition),2002-01-04,Richard_Cocciante,[],[],17,8,113,0.27,0.46,0.24,-10.68,0.77,0.0,0.11,1,0.03,4,0.244,0.0,0.0,0.0,0.0,0.0,0.0
1xp1EsyBT4OAWWd8Gkhl60,"CADILLAC_(feat._MV_Killa,_Geolier,_Tony_Effe)",WE_THE_SQUAD_Vol._1,2022-01-28,SLF,"['MV_Killa', 'Geolier', 'Tony_Effe']",['drill italiana'],71,1,128,0.49,0.77,0.19,-6.33,0.05,0.0,0.11,1,0.26,4,0.192,0.0,0.0,0.0,0.0,0.0,0.0
30WGCb2tgbYXvwha6rYAWZ,Here_We_Go_/_Quasar_-_Hybrid_Remix,Fast_&_Furious_6,2013-01-01,Hard_Rock_Sofa,['Swanky_Tunes'],"['dutch house', 'electro house', 'progressive electro house', 'russian edm']",37,7,128,0.97,0.54,0.17,-6.25,0.0,0.69,0.38,1,0.054,4,0.173,0.0,0.0,0.0,0.0,0.0,0.0
403EjoWwYSX37paKSySxs1,Silhouette,Silhouette,2013-07-09,Pastel_Ghost,[],['dark synthpop'],73,9,130,0.93,0.58,0.48,-8.45,0.01,0.874,0.1,1,0.238,4,0.482,0.0,0.0,0.0,0.0,0.0,0.0
0D3QZNAMH2d5MFkVlebo6h,Non_lo_Sai,Milano_Demons,2022-11-25,Shiva,[],"['italian hip hop', 'italian pop', 'trap italiana']",77,0,128,0.68,0.58,0.16,-6.85,0.11,0.0,0.14,0,0.089,4,0.162,0.0,0.0,0.0,1.0,0.0,0.0
55SCtqrks5WVsUHC2TxnLC,We_Know_What_You_Whisper,Black_Panther:_Wakanda_Forever_(Original_Score),2022-11-11,Ludwig_Göransson,['Busiswa'],"['nordic soundtrack', 'orchestral soundtrack', 'soundtrack']",62,8,124,0.23,0.49,0.04,-16.11,0.49,0.101,0.1,1,0.066,4,0.0396,0.0,0.0,0.0,0.0,0.0,0.0
6DCJbX1rENLZVbjKdL74a9,"Marie_Douceur,_Marie_Colère",John_Wick:_Chapter_4_(Original_Motion_Picture_Soundtrack),2023-03-24,Manon_Hollander,[],[],43,9,161,0.86,0.29,0.35,-4.24,0.0,0.005,0.08,1,0.078,4,0.351,0.0,0.0,0.0,0.0,0.0,0.0
4LOEcLJ5oiZ8wJcek3cK49,Supervillain_-_Slowed_&_Reverb,Supervillain_(Exclusive),2023-01-01,Lxzt,[],[],38,10,132,0.66,0.57,0.06,-6.47,0.0,0.885,0.19,0,0.031,4,0.0648,0.0,0.0,0.0,0.0,0.0,0.0
6opC2yzUVgBUX8rSpQJIN0,September,September,2022-08-01,CMDV,[],[],36,1,142,0.05,0.58,0.42,-24.0,0.91,0.0,0.08,1,0.057,3,0.419,0.0,0.0,0.0,0.0,0.0,0.0
2QVIMIcEt0t72cqbafrvxI,La_notte,Amami,2012-02-15,Arisa,[],['italian adult pop'],59,0,130,0.31,0.62,0.12,-9.38,0.62,0.0,0.13,1,0.034,4,0.124,0.0,0.0,0.0,0.0,0.0,0.0
6j5UUQakIGbRcLaoeJsSf7,Deep_Thoughts,Deep_Thoughts,2022-12-02,ofSoft,[],[],51,6,67,0.11,0.48,0.04,-25.39,0.84,0.871,0.11,1,0.038,3,0.0413,0.0,0.0,0.0,0.0,0.0,0.0
7GtexZT8gVCDExYIeUWnl9,Lo-fi_For_U,Lo-fi_For_U,2022-12-06,Tedua,[],"['indie liguria', 'italian hip hop', 'italian pop', 'rap genovese', 'trap italiana']",66,10,138,0.81,0.63,0.32,-6.02,0.27,0.0,0.27,0,0.306,4,0.323,0.0,0.0,0.0,1.0,0.0,0.0
0aFUAecJBaYgJHSu0uBf7a,Da_zero,DOOM,2021-10-29,Nayt,['3D'],['italian hip hop'],60,9,89,0.37,0.54,0.5,-10.88,0.8,0.0,0.11,1,0.359,4,0.502,0.0,0.0,0.0,1.0,0.0,0.0
2zwcnaxahJOnYwG0H6tXTz,John_Wick_Mode,John_Wick:_Chapter_2_(Original_Motion_Picture_Soundtrack),2017-02-10,Le_Castle_Vania,[],[],64,0,124,0.87,0.68,0.22,-4.83,0.0,0.836,0.21,1,0.051,4,0.219,0.0,0.0,0.0,0.0,0.0,0.0
6UR5tB1wVm7qvH4xfsHr8m,Disfruto,Déjenme_Llorar,2012-03-27,Carla_Morrison,[],['mexican pop'],78,1,91,0.13,0.66,0.12,-11.25,0.9,0.0,0.11,0,0.035,4,0.122,0.0,0.0,0.0,0.0,0.0,0.0
28Q3CFgOA5EM2bmKaB9d53,ZONDA,ZONDA,2023-03-30,Lazza,[],"['italian hip hop', 'italian pop', 'rap genovese', 'trap italiana']",67,1,144,0.86,0.69,0.4,-5.22,0.07,0.0,0.17,1,0.239,4,0.4,0.0,0.0,0.0,1.0,0.0,1.0
2dHHgzDwk4BJdRwy9uXhTO,Creepin__(with_The_Weeknd_&_21_Savage),HEROES_&_VILLAINS,2022-12-02,Metro_Boomin,"['The_Weeknd', '21_Savage']","['hip hop', 'rap']",96,1,98,0.62,0.71,0.17,-6.0,0.42,0.0,0.08,0,0.048,4,0.172,0.0,0.0,0.0,1.0,0.0,0.0
0tE8LYz08MdcV8UZUa1YVV,Ciao_Baby,Eclissi,2022-05-12,Gemitaiz,[],['italian hip hop'],68,1,102,0.53,0.64,0.18,-8.61,0.19,0.0,0.15,0,0.056,4,0.183,0.0,0.0,0.0,1.0,0.0,0.0
767T5vqvDToZ8LtqT8iZx9,Lord_Knows_/_Fighting_Stronger,CREED:_Original_Motion_Picture_Soundtrack,2015-11-20,Meek_Mill,"['Jhené_Aiko', 'Ludwig_Göransson']","['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",57,10,115,0.43,0.29,0.06,-11.84,0.25,0.006,0.05,1,0.046,4,0.0579,0.0,0.0,0.0,1.0,0.0,0.0
6j5BK1cFX9TjJd5EXHGgAn,The_Light,The_Light,2023-03-23,Juice_WRLD,[],"['chicago rap', 'melodic rap', 'rap']",76,10,85,0.84,0.63,0.25,-3.81,0.08,0.0,0.09,0,0.042,4,0.246,0.0,0.0,0.0,1.0,0.0,1.0
1E2dhjasJrVyhtoel7EHhI,Self_Talk,Self_Talk,2022-03-11,Parker_Jack,[],[],67,0,122,0.53,0.84,0.66,-12.21,0.56,0.0,0.07,1,0.44,4,0.66,0.0,0.0,0.0,0.0,0.0,0.0
7oLKoGzQVwjZ91AzCn560T,PAINTING_PICTURES,5LBS_OF_PRESSURE,2022-10-20,Superstar_Pride,[],[],82,11,120,0.52,0.96,0.69,-9.96,0.3,0.0,0.16,0,0.337,4,0.69,0.0,0.0,0.0,0.0,0.0,0.0
3IjIMxRYckAPKVziJKu5PE,Below_Zero,Below_Zero,2019-11-15,SLVG,[],[],54,7,90,0.39,0.74,0.04,-8.7,0.32,0.894,0.1,1,0.034,4,0.0394,0.0,0.0,0.0,0.0,0.0,0.0
3X6QTmtaKukOu5lISJYi4g,ORIGAMI_ALL_ALBA_-_CLARA,ORIGAMI_ALL_ALBA,2023-02-24,Matteo_Paolillo_-_Icaro,"['Lolloflow', 'CLARA']",[],78,8,144,0.75,0.63,0.43,-6.48,0.58,0.0,0.14,0,0.064,4,0.43,0.0,0.0,0.0,0.0,0.0,0.0
474uVhyGgK5MtY9gMcDgGl,It_s_Called:_Freefall,"How_to:_Friend,_Love,_Freefall",2018-04-06,Rainbow_Kitten_Surprise,[],['pov: indie'],84,2,98,0.52,0.74,0.28,-6.37,0.63,0.0,0.6,1,0.051,4,0.281,0.0,0.0,0.0,0.0,0.0,0.0
35r28RDot7nPE7y9K9H7l0,Feeling_Whitney,Stoney_(Deluxe),2016-12-09,Post_Malone,[],"['dfw rap', 'melodic rap', 'pop', 'rap']",77,0,80,0.23,0.41,0.23,-12.7,0.79,0.0,0.28,1,0.036,4,0.226,0.0,0.0,0.0,1.0,0.0,0.0
5XeFesFbtLpXzIVDNQP22n,I_Wanna_Be_Yours,AM,2013-09-09,Arctic_Monkeys,[],"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",95,0,68,0.42,0.46,0.48,-9.35,0.14,0.022,0.1,0,0.026,4,0.479,0.0,0.0,0.0,1.0,0.0,0.0
23w7p4AuDtw9CrhFBcMat5,Adonis_Interlude_(The_Montage)_(with_J._Cole),Creed_III:_The_Soundtrack,2023-03-03,Dreamville,['J._Cole'],"['hip hop', 'pop rap', 'rap', 'underground hip hop']",66,1,196,0.83,0.47,0.43,-5.29,0.17,0.0,0.09,1,0.438,4,0.431,0.0,0.0,0.0,1.0,0.0,0.0
6G45nT1iMlP1HdJ0MCTuDU,"Blood,_Sweat_&_Tears_(with_Bas_&_Black_Sherif_feat._Kel-P)","Blood,_Sweat_&_Tears_(with_Bas_&_Black_Sherif_feat._Kel-P)",2023-02-22,Dreamville,"['Bas', 'Black_Sherif', 'Kel-P']","['hip hop', 'pop rap', 'rap', 'underground hip hop']",56,2,110,0.5,0.67,0.41,-9.72,0.58,0.0,0.24,1,0.072,4,0.409,0.0,0.0,0.0,1.0,0.0,0.0
4hZAxSYVhaiFousCQM8LFc,Morto_Mai_(Piano_Solo),Re_Mida_(Piano_Solo),2019-10-01,Lazza,[],"['italian hip hop', 'italian pop', 'rap genovese', 'trap italiana']",61,7,110,0.56,0.68,0.51,-8.69,0.73,0.0,0.12,0,0.041,5,0.51,0.0,0.0,0.0,1.0,0.0,0.0
12cZWGf5ZgLcKubEW9mx5q,HOPE,HOPE,2023-02-16,NF,[],"['hip hop', 'pop rap']",78,0,101,0.79,0.55,0.5,-4.02,0.4,0.0,0.06,0,0.212,3,0.497,1.0,0.0,0.0,1.0,1.0,0.0
56pKYnSA0CyayMJWcEU5kH,I_m_Not_a_Hero,The_Dark_Knight_(Original_Motion_Picture_Soundtrack),2008-07-14,Hans_Zimmer,['James_Newton_Howard'],"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",57,10,130,0.29,0.3,0.05,-17.11,0.69,0.683,0.08,1,0.056,4,0.0492,1.0,0.0,0.0,0.0,1.0,0.0
0zO8ctW0UiuOefR87OeJOZ,Collard_Greens,Oxymoron_(Deluxe),2014-01-01,ScHoolboy_Q,['Kendrick_Lamar'],"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,11,154,0.57,0.82,0.65,-4.87,0.03,0.0,0.2,1,0.063,4,0.65,0.0,0.0,0.0,1.0,0.0,0.0
